,centroid_lon,centroid_lat,raster_value,geometry,index_right,ogc_fid,cd_sector,tx_sector_descr_nl,tx_sector_descr_fr,tx_sector_descr_de,cd_sub_munty,tx_sub_munty_nl,tx_sub_munty_fr,tx_munty_dstr,cd_munty_refnis,tx_munty_descr_nl,tx_munty_descr_fr,tx_munty_descr_de,cd_dstr_refnis,tx_adm_dstr_descr_nl,tx_adm_dstr_descr_fr,tx_adm_dstr_descr_de,cd_prov_refnis,tx_prov_descr_nl,tx_prov_descr_fr,tx_prov_descr_de,cd_rgn_refnis,tx_rgn_descr_nl,tx_rgn_descr_fr,tx_rgn_descr_de,cd_country,cd_nuts_lvl1,cd_nuts_lvl2,cd_nuts_lvl3,ms_area_ha,ms_perimeter_m,dt_situation
5179,5.543503618301567,50.64137151410814,33.02398681640625,POINT (5.543503618301567 50.64137151410814),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5180,5.545300248869806,50.64137151410813,36.916622161865234,POINT (5.545300248869806 50.64137151410813),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5181,5.547096879438043,50.64137151410813,36.3846321105957,POINT (5.547096879438043 50.64137151410813),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5182,5.548893510006283,50.64137151410813,36.3624153137207,POINT (5.548893510006283 50.64137151410813),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5311,5.538113726596849,50.64023212681134,36.09312438964844,POINT (5.538113726596849 50.64023212681134),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5312,5.539910357165088,50.64023212681133,35.66123580932617,POINT (5.539910357165088 50.64023212681133),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5313,5.541706987733328,50.64023212681134,35.75718307495117,POINT (5.541706987733328 50.64023212681134),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5314,5.543503618301567,50.64023212681134,38.16151428222656,POINT (5.543503618301567 50.64023212681134),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5315,5.545300248869806,50.64023212681134,39.1217155456543,POINT (5.545300248869806 50.64023212681134),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5316,5.547096879438045,50.64023212681134,37.8477897644043,POINT (5.547096879438045 50.64023212681134),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5447,5.5399103571650885,50.639092711890136,39.4203987121582,POINT (5.5399103571650885 50.639092711890136),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5448,5.541706987733328,50.639092711890136,39.70751190185547,POINT (5.541706987733328 50.639092711890136),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5449,5.543503618301567,50.63909271189014,38.85353469848633,POINT (5.543503618301567 50.63909271189014),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5450,5.545300248869806,50.639092711890136,38.07028198242188,POINT (5.545300248869806 50.639092711890136),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5584,5.543503618301566,50.63795326934431,36.54452896118164,POINT (5.543503618301566 50.63795326934431),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
5585,5.545300248869806,50.63795326934432,37.98746109008789,POINT (5.545300248869806 50.63795326934432),40,13208,62063A83-,L'ESPERANCE,L'ESPERANCE,L'ESPERANCE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,45.965605221,2882,2023-01-01
4934,5.588419382507543,50.64365020582941,39.38467788696289,POINT (5.588419382507543 50.64365020582941),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
4935,5.590216013075782,50.64365020582941,37.20902633666992,POINT (5.590216013075782 50.64365020582941),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
4936,5.592012643644022,50.64365020582941,34.921234130859375,POINT (5.592012643644022 50.64365020582941),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
5067,5.584826121371064,50.64251087378075,40.52971649169922,POINT (5.584826121371064 50.64251087378075),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
5068,5.586622751939304,50.64251087378074,41.281436920166016,POINT (5.586622751939304 50.64251087378074),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
5069,5.588419382507542,50.64251087378074,40.22990798950195,POINT (5.588419382507542 50.64251087378074),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
5070,5.590216013075781,50.64251087378074,37.01488494873047,POINT (5.590216013075781 50.64251087378074),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
5202,5.584826121371065,50.64137151410814,40.78240585327149,POINT (5.584826121371065 50.64137151410814),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
5203,5.586622751939304,50.64137151410813,41.02728271484375,POINT (5.586622751939304 50.64137151410813),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
5204,5.588419382507543,50.64137151410813,39.44913101196289,POINT (5.588419382507543 50.64137151410813),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
5205,5.590216013075781,50.64137151410813,35.75226593017578,POINT (5.590216013075781 50.64137151410813),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
5338,5.586622751939304,50.64023212681134,40.74440002441406,POINT (5.586622751939304 50.64023212681134),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
5339,5.588419382507542,50.64023212681134,36.83418273925781,POINT (5.588419382507542 50.64023212681134),49,13217,62063B12-,CONGRES,CONGRES,CONGRES,62063B,LIEGE(MEUSE SUD),LIEGE(MEUSE SUD),,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,23.2122816657,2156,2023-01-01
4968,5.649504821827669,50.64365020582941,34.01823425292969,POINT (5.649504821827669 50.64365020582941),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
4969,5.651301452395909,50.6436502058294,34.29701614379883,POINT (5.651301452395909 50.6436502058294),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5103,5.64950482182767,50.64251087378074,32.93581771850586,POINT (5.64950482182767 50.64251087378074),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5104,5.651301452395908,50.64251087378074,34.790435791015625,POINT (5.651301452395908 50.64251087378074),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5105,5.653098082964148,50.64251087378075,34.62022018432617,POINT (5.653098082964148 50.64251087378075),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5106,5.654894713532387,50.64251087378074,32.4283561706543,POINT (5.654894713532387 50.64251087378074),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5240,5.653098082964149,50.64137151410814,34.30000686645508,POINT (5.653098082964149 50.64137151410814),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5241,5.654894713532388,50.64137151410813,33.38813781738281,POINT (5.654894713532388 50.64137151410813),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5375,5.653098082964149,50.64023212681134,34.60517883300781,POINT (5.653098082964149 50.64023212681134),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5376,5.654894713532388,50.64023212681134,34.31453323364258,POINT (5.654894713532388 50.64023212681134),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5377,5.656691344100627,50.64023212681133,33.78963851928711,POINT (5.656691344100627 50.64023212681133),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5511,5.654894713532388,50.639092711890136,35.030120849609375,POINT (5.654894713532388 50.639092711890136),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5512,5.656691344100626,50.639092711890136,32.76552963256836,POINT (5.656691344100626 50.639092711890136),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5646,5.654894713532388,50.63795326934432,34.262237548828125,POINT (5.654894713532388 50.63795326934432),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5647,5.656691344100627,50.63795326934431,33.7379150390625,POINT (5.656691344100627 50.63795326934431),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
5648,5.658487974668866,50.63795326934431,30.66878890991211,POINT (5.658487974668866 50.63795326934431),85,13253,62063D1AP,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,MOULIN-SOUS-FLERON,62063D,JUPILLE-SUR-MEUSE,JUPILLE-SUR-MEUSE,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,34.7338158091,3902,2023-01-01
